trip_id,vehicle_id,request_time,dispatch_time,wait_time_sec,deadhead_km,trip_km,energy_kWh,soc_after,origin,destination,n_passengers,hour,status
5745,4,58801.38788725152,60659.87962164497,1858.4917343934503,0.2428,0.1371,0.1444,0.4252,McCormick Tribune Campus Center,Perlstein Hall,5,16,served
5436,0,58803.57281976833,60659.87962164497,1856.3068018766426,0.8246,0.6141,0.5467,0.4253,Chemistry Research Building,Farr Hall,6,16,served
5811,4,58813.35034216341,60759.87962164497,1946.5292794815614,0.2235,0.4559,0.2582,0.423,Paul Galvin Library,The Commons,8,16,served
5498,6,58813.484950776525,60759.87962164497,1946.3946708684452,0.0,0.6283,0.2388,0.4234,Cunningham Hall,Rowe Village Middle,6,16,served
5666,5,58816.17946500375,60759.87962164497,1943.7001566412218,0.433,0.286,0.2732,0.4234,Main Building,Perlstein Hall,2,16,served
5446,1,58818.69685674963,60759.87962164497,1941.1827648953404,0.5359,0.3608,0.3407,0.4244,Chemistry Research Building,Main Building,2,16,served
5522,8,58827.36000968159,60759.87962164497,1932.5196119633765,0.1359,0.4095,0.2073,0.4207,Farr Hall,S.R. Crown Hall,7,16,served
5677,9,58838.97610660288,60759.87962164497,1920.9035150420896,0.433,0.3461,0.296,0.4293,Main Building,Rowe Village Middle,6,16,served
5922,2,58848.0393371675,60759.87962164497,1911.8402844774682,0.1906,0.3705,0.2132,0.4317,Pritzker Science Center,McCormick Tribune Campus Center,5,16,served
5787,7,58851.18519903219,60759.87962164497,1908.6944226127816,0.6335,0.3856,0.3872,0.4215,Paul Galvin Library,McCormick Tribune Campus Center,11,16,served
5951,3,58854.557628789305,60809.87962164497,1955.3219928556646,0.3922,0.2776,0.2545,0.423,Rowe Village Middle,McCormick Tribune Campus Center,3,16,served
6000,8,59060.95087398032,60859.87962164497,1798.9287476646496,0.0,0.3299,0.1254,0.4196,S.R. Crown Hall,Perlstein Hall,6,16,served
5511,6,59067.1779483099,60909.87962164497,1842.7016733350683,0.2087,0.2913,0.19,0.4218,Farr Hall,McCormick Tribune Campus Center,6,16,served
6001,9,59071.746496958694,60909.87962164497,1838.1331246862756,0.1079,0.3299,0.1664,0.4279,S.R. Crown Hall,Perlstein Hall,5,16,served
5833,5,59072.04358335098,60909.87962164497,1837.8360382939936,0.0,0.3965,0.1507,0.4222,Perlstein Hall,Farr Hall,3,16,served
5479,4,59080.3632052661,60909.87962164497,1829.5164163788722,0.229,0.2485,0.1814,0.4214,Cunningham Hall,Arthur S. Keating Sports Center,4,16,served
5749,2,59088.1130907432,60909.87962164497,1821.7665309017684,0.0,0.3705,0.1408,0.4305,McCormick Tribune Campus Center,Pritzker Science Center,4,16,served
6055,3,59098.56494132768,60959.87962164497,1861.314680317293,0.055,0.1915,0.0937,0.4222,The Commons,Perlstein Hall,5,16,served
5772,1,59101.14006773589,60959.87962164497,1858.7395539090794,0.1049,0.4986,0.2293,0.4225,Paul Galvin Library,Farr Hall,2,16,served
5793,8,59130.63056380785,60959.87962164497,1829.2490578371217,0.2235,0.6236,0.3219,0.4169,Paul Galvin Library,Pritzker Science Center,7,16,served
5997,7,59138.5771966664,60959.87962164497,1821.3024249785667,0.2928,0.1336,0.162,0.4201,S.R. Crown Hall,Paul Galvin Library,7,16,served
5450,0,59143.279606604614,60959.87962164497,1816.600015040356,0.4724,0.6967,0.4442,0.4215,Chemistry Research Building,McCormick Student Village,5,16,served
5834,3,59155.06764824559,61009.87962164497,1854.8119733993808,0.0,0.3965,0.1507,0.4209,Perlstein Hall,Farr Hall,6,16,served
5776,9,59156.74756670461,61009.87962164497,1853.1320549403608,0.2235,0.29,0.1951,0.4263,Paul Galvin Library,Grover M. Herman Hall,7,16,served
5695,5,59159.60293100577,61009.87962164497,1850.276690639199,0.1359,0.3209,0.1736,0.4207,McCormick Student Village,Cunningham Hall,4,16,served
5732,6,59179.39790440647,61009.87962164497,1830.481717238501,0.0,0.3157,0.12,0.4208,McCormick Tribune Campus Center,Kaplan Institute,3,16,served
5684,2,59180.35402592439,61009.87962164497,1829.525595720581,0.433,0.2688,0.2667,0.4282,Main Building,S.R. Crown Hall,9,16,served
5389,4,59189.823015278285,61009.87962164497,1820.0566063666847,0.0,0.2485,0.0944,0.4206,Arthur S. Keating Sports Center,Cunningham Hall,2,16,served
5524,7,59193.0480730124,61059.87962164497,1866.8315486325664,0.2231,0.5569,0.2964,0.4176,Grover M. Herman Hall,Alpha Sigma Phi,6,16,served
5956,4,59194.01958546463,61059.87962164497,1865.86003618034,0.4833,0.2337,0.2725,0.4183,Rowe Village Middle,Paul Galvin Library,5,16,served
5953,1,59196.9205927128,61109.87962164497,1912.9590289321713,0.2087,0.2776,0.1848,0.4209,Rowe Village Middle,McCormick Tribune Campus Center,5,16,served
6015,9,59198.64486976272,61109.87962164497,1911.2347518822498,0.291,0.4513,0.2821,0.4239,S.R. Crown Hall,The Commons,2,16,served
5421,5,59199.788476223795,61109.87962164497,1910.0911454211746,0.1911,0.8564,0.3981,0.4173,Arthur S. Keating Sports Center,S.R. Crown Hall,4,16,served
5504,3,59212.78189771262,61109.87962164497,1897.0977239323474,0.0,0.4913,0.1867,0.4194,Farr Hall,Cunningham Hall,4,16,served
5512,6,59215.45974524838,61109.87962164497,1894.4198763965906,0.4665,0.2913,0.288,0.4183,Farr Hall,McCormick Tribune Campus Center,5,16,served
5618,8,59371.61869750334,61159.87962164497,1788.2609241416285,0.1412,0.3206,0.1755,0.4154,Kaplan Institute,The Commons,2,16,served
6037,2,59371.83925682496,61159.87962164497,1788.040364820008,0.3472,0.4752,0.3125,0.4256,The Commons,Main Building,5,16,served
5656,4,59380.09644416596,61209.87962164497,1829.7831774790102,0.1049,0.4122,0.1965,0.4167,Main Building,McCormick Tribune Campus Center,4,16,served
5788,1,59382.15717584569,61209.87962164497,1827.722445799278,0.2966,0.3856,0.2592,0.4187,Paul Galvin Library,McCormick Tribune Campus Center,5,16,served
5845,0,59382.68480898055,61209.87962164497,1827.1948126644202,0.2435,0.3166,0.2129,0.4197,Perlstein Hall,McCormick Student Village,5,16,served
5789,7,59387.07869605974,61209.87962164497,1822.8009255852303,0.315,0.2906,0.2301,0.4156,Paul Galvin Library,Perlstein Hall,9,16,served
5835,3,59394.84678920023,61209.87962164497,1815.03283244474,0.3636,0.3965,0.2888,0.4169,Perlstein Hall,Farr Hall,8,16,served
5493,8,59400.98810421338,61259.87962164497,1858.8915174315916,0.229,0.3691,0.2273,0.4135,Cunningham Hall,McCormick Tribune Campus Center,5,16,served
5794,6,59407.5428402901,61259.87962164497,1852.3367813548684,0.2966,0.6236,0.3497,0.4154,Paul Galvin Library,Pritzker Science Center,4,16,served
5863,9,59412.960123311685,61259.87962164497,1846.9194983332854,0.1473,0.3552,0.191,0.4223,Perlstein Hall,Pritzker Science Center,8,16,served
5768,5,59417.49510350115,61309.87962164497,1892.3845181438228,0.1028,0.2589,0.1374,0.4161,Paul Galvin Library,Chemistry Research Building,6,16,served
5386,4,59421.08169638793,61309.87962164497,1888.7979252570367,0.3061,0.4455,0.2856,0.4142,Alpha Sigma Phi,The Commons,4,16,served
5628,2,59426.91143419022,61309.87962164497,1882.9681874547532,0.0,0.7572,0.2877,0.4232,Main Building,Cunningham Hall,3,16,served
5451,7,59429.39497867564,61359.87962164497,1930.484642969328,0.4138,0.6967,0.422,0.4121,Chemistry Research Building,McCormick Student Village,5,16,served
5474,1,59430.35664934141,61359.87962164497,1929.522972303559,0.4663,0.2279,0.2638,0.4165,Chemistry Research Building,S.R. Crown Hall,5,16,served
5819,0,59442.878955774875,61359.87962164497,1917.000665870095,0.2435,0.5346,0.2957,0.4172,Perlstein Hall,Arthur S. Keating Sports Center,5,16,served
6002,3,59451.876588596846,61359.87962164497,1908.003033048124,0.315,0.3299,0.2451,0.4148,S.R. Crown Hall,Perlstein Hall,5,16,served
5593,9,59453.6590602099,61359.87962164497,1906.2205614350678,0.1412,0.4811,0.2365,0.4203,Kaplan Institute,McCormick Student Village,10,16,served
5532,8,59454.246663833634,61409.87962164497,1955.6329578113364,0.2072,0.531,0.2805,0.4111,Grover M. Herman Hall,Farr Hall,2,16,served
5710,5,59465.72321985906,61409.87962164497,1944.1564017859127,0.5359,0.3166,0.324,0.4134,McCormick Student Village,Perlstein Hall,4,16,served
5697,4,59672.3938933831,61459.87962164497,1787.4857282618686,0.1239,0.1767,0.1142,0.4133,McCormick Student Village,Farr Hall,5,16,served
5537,6,59678.793653454995,61459.87962164497,1781.0859681899747,0.2636,0.2694,0.2025,0.4137,Grover M. Herman Hall,McCormick Tribune Campus Center,9,16,served
6063,2,59690.77827090786,61459.87962164497,1769.10135073711,0.229,0.4513,0.2585,0.421,The Commons,S.R. Crown Hall,3,16,served
5877,3,59691.304750606,61509.87962164497,1818.574871038967,0.0,0.3299,0.1254,0.4138,Perlstein Hall,S.R. Crown Hall,2,16,served
5685,1,59702.2664450984,61509.87962164497,1807.6131765465689,0.2068,0.2688,0.1807,0.4149,Main Building,S.R. Crown Hall,4,16,served
5416,0,59705.1899231995,61509.87962164497,1804.6896984454725,0.0,0.2478,0.0942,0.4164,Arthur S. Keating Sports Center,Pritzker Science Center,10,16,served
5813,9,59708.5639778288,61509.87962164497,1801.3156438161677,0.3993,0.4559,0.325,0.4175,Paul Galvin Library,The Commons,4,16,served
5957,4,59714.54262644479,61559.87962164497,1845.3369952001813,0.2087,0.2337,0.1681,0.4118,Rowe Village Middle,Paul Galvin Library,8,16,served
5998,6,59725.12977495124,61559.87962164497,1834.7498466937323,0.2928,0.1336,0.162,0.4123,S.R. Crown Hall,Paul Galvin Library,2,16,served
5897,0,59728.347467478794,61559.87962164497,1831.532154166176,0.0,0.3677,0.1397,0.4152,Pritzker Science Center,Cunningham Hall,5,16,served
6011,8,59732.343633546865,61559.87962164497,1827.535988098105,0.315,0.1403,0.173,0.4096,S.R. Crown Hall,Rowe Village Middle,3,16,served
5795,7,59736.62661466655,61559.87962164497,1823.2530069784189,0.3993,0.6236,0.3887,0.4088,Paul Galvin Library,Pritzker Science Center,2,16,served
5686,1,59741.66172334397,61609.87962164497,1868.2178983010017,0.2068,0.2688,0.1807,0.4134,Main Building,S.R. Crown Hall,6,16,served
5855,5,59744.878838718534,61609.87962164497,1865.000782926436,0.0,0.2906,0.1104,0.4125,Perlstein Hall,Paul Galvin Library,4,16,served
5988,2,59747.49477974896,61609.87962164497,1862.3848418960115,0.0,0.4715,0.1792,0.4194,S.R. Crown Hall,McCormick Student Village,6,16,served
5850,3,59757.3395498644,61609.87962164497,1852.5400717805678,0.2537,0.1371,0.1485,0.4125,Perlstein Hall,McCormick Tribune Campus Center,6,16,served
5958,8,59767.236029333115,61659.87962164497,1892.6435923118552,0.0,0.2337,0.0888,0.4089,Rowe Village Middle,Paul Galvin Library,7,16,served
5501,0,59782.477762234375,61659.87962164497,1877.4018594105946,0.3779,0.21,0.2234,0.4133,Farr Hall,Alpha Sigma Phi,6,16,served
5905,4,59790.36324637668,61659.87962164497,1869.516375268293,0.4797,0.6464,0.4279,0.4082,Pritzker Science Center,Farr Hall,3,16,served
5920,6,59799.054624024415,61659.87962164497,1860.8249976205552,0.4797,0.4873,0.3675,0.4092,Pritzker Science Center,McCormick Student Village,5,16,served
5880,3,59799.148686707114,61709.87962164497,1910.7309349378556,0.1055,0.1915,0.1129,0.4116,Perlstein Hall,The Commons,7,16,served
6024,9,59801.20876349692,61709.87962164497,1908.6708581480489,0.0,0.2977,0.1131,0.4165,The Commons,Cunningham Hall,7,16,served
5907,2,59803.45199500748,61709.87962164497,1906.4276266374873,0.3748,0.3427,0.2727,0.4171,Pritzker Science Center,Grover M. Herman Hall,5,16,served
5825,5,59804.347041602414,61709.87962164497,1905.5325800425562,0.2235,0.4727,0.2646,0.4102,Perlstein Hall,Cunningham Hall,4,16,served
5406,8,59806.750990512126,61709.87962164497,1903.128631132844,0.6335,0.4875,0.426,0.4053,Arthur S. Keating Sports Center,McCormick Tribune Campus Center,4,16,served
5505,1,59831.90517690135,61709.87962164497,1877.974444743617,0.315,0.4913,0.3064,0.4108,Farr Hall,Cunningham Hall,4,16,served
5725,7,59960.87767587302,61759.87962164497,1799.0019457719536,0.285,0.6061,0.3386,0.4059,McCormick Tribune Campus Center,Chemistry Research Building,1,16,served
5864,3,59961.694750264454,61809.87962164497,1848.1848713805157,0.1473,0.3552,0.191,0.4099,Perlstein Hall,Pritzker Science Center,7,16,served
5419,9,59976.72384680157,61809.87962164497,1833.1557748433988,0.1911,0.765,0.3633,0.4135,Arthur S. Keating Sports Center,Rowe Village Middle,6,16,served
5865,0,59979.75894030958,61809.87962164497,1830.1206813353929,0.3426,0.3552,0.2652,0.4111,Perlstein Hall,Pritzker Science Center,4,16,served
5629,2,59986.38939941916,61859.87962164497,1873.4902222258097,0.1702,0.7572,0.3524,0.4142,Main Building,Cunningham Hall,3,16,served
5938,1,59990.581446943914,61859.87962164497,1869.2981747010563,0.2829,0.684,0.3674,0.4077,Pritzker Science Center,S.R. Crown Hall,4,16,served
5914,5,59995.27135528335,61859.87962164497,1864.608266361618,0.2829,0.5629,0.3214,0.4075,Pritzker Science Center,Main Building,5,16,served
5636,6,59997.699658246944,61859.87962164497,1862.1799633980263,0.4419,0.5909,0.3924,0.4059,Main Building,Farr Hall,4,16,served
5438,4,59997.95379285011,61909.87962164497,1911.9258287948614,0.4724,0.6141,0.4129,0.4047,Chemistry Research Building,Farr Hall,4,16,served
5624,3,60001.367098974224,61909.87962164497,1908.512522670746,0.433,0.7862,0.4633,0.406,Main Building,Arthur S. Keating Sports Center,7,16,served
5375,8,60003.230391438505,61959.87962164497,1956.6492302064653,0.3061,0.21,0.1961,0.4036,Alpha Sigma Phi,Farr Hall,4,16,served
6028,0,60007.85893657945,61959.87962164497,1952.0206850655231,0.2599,0.3115,0.2171,0.4092,The Commons,Grover M. Herman Hall,5,16,served
5488,7,60014.458808054784,61959.87962164497,1945.4208135901863,0.7489,0.3209,0.4065,0.4024,Cunningham Hall,McCormick Student Village,6,16,served
5475,9,60017.15145872951,62009.87962164497,1992.7281629154604,0.2772,0.2279,0.1919,0.4118,Chemistry Research Building,S.R. Crown Hall,4,16,served
5459,1,60262.21963449166,62059.87962164497,1797.6599871533108,0.1753,0.2589,0.165,0.4063,Chemistry Research Building,Paul Galvin Library,2,16,served
5756,6,60263.33264657256,62059.87962164497,1796.5469750724078,0.2241,0.3806,0.2298,0.4039,McCormick Tribune Campus Center,S.R. Crown Hall,1,16,served
5995,5,60266.81160191319,62059.87962164497,1793.068019731778,0.2068,0.3806,0.2232,0.4056,S.R. Crown Hall,McCormick Tribune Campus Center,3,16,served
5801,8,60291.9192523047,62059.87962164497,1767.9603693402678,0.3835,0.2337,0.2345,0.4016,Paul Galvin Library,Rowe Village Middle,5,16,served
6065,2,60292.30408289498,62059.87962164497,1767.5755387499885,0.229,0.4513,0.2585,0.412,The Commons,S.R. Crown Hall,9,16,served
5815,0,60293.83811674273,62109.87962164497,1816.0415049022413,0.1052,0.4454,0.2092,0.4075,Perlstein Hall,Alpha Sigma Phi,4,16,served
5383,4,60310.206302914,62109.87962164497,1799.6733187309728,0.1616,0.7674,0.353,0.4017,Alpha Sigma Phi,Pritzker Science Center,5,16,served
5948,9,60314.87331286172,62109.87962164497,1795.0063087832532,0.1079,0.3367,0.169,0.4104,Rowe Village Middle,McCormick Student Village,3,16,served
5847,1,60317.4970882788,62159.87962164497,1842.3825333661734,0.2235,0.3166,0.2052,0.4045,Perlstein Hall,McCormick Student Village,10,16,served
5489,3,60318.890351095775,62159.87962164497,1840.9892705491948,0.1911,0.3209,0.1946,0.4044,Cunningham Hall,McCormick Student Village,6,16,served
5615,7,60322.787922818214,62159.87962164497,1837.0916988267563,0.3701,0.5099,0.3344,0.3996,Kaplan Institute,Rowe Village Middle,7,16,served
5935,5,60325.870899926646,62209.87962164497,1884.0087217183245,0.285,0.6236,0.3453,0.4027,Pritzker Science Center,Rowe Village Middle,4,16,served
5777,2,60330.73024634509,62209.87962164497,1879.1493752998795,0.1028,0.29,0.1492,0.4107,Paul Galvin Library,Grover M. Herman Hall,5,16,served
5556,9,60331.5950017997,62209.87962164497,1878.284619845268,0.3701,0.7193,0.414,0.4069,Kaplan Institute,Chemistry Research Building,2,16,served
5630,6,60334.5828429646,62209.87962164497,1875.296778680371,0.2068,0.7572,0.3663,0.4008,Main Building,Cunningham Hall,4,16,served
5808,8,60334.65228381525,62209.87962164497,1875.2273378297177,0.1797,0.1336,0.1191,0.4006,Paul Galvin Library,S.R. Crown Hall,2,16,served
5541,0,60335.21445856943,62209.87962164497,1874.6651630755368,0.4284,0.29,0.273,0.4052,Grover M. Herman Hall,Paul Galvin Library,1,16,served
5637,1,60336.09430395009,62259.87962164497,1923.7853176948774,0.4419,0.5909,0.3924,0.4012,Main Building,Farr Hall,5,16,served
5837,3,60337.77593451726,62259.87962164497,1922.1036871277101,0.2435,0.3965,0.2432,0.4023,Perlstein Hall,Farr Hall,9,16,served
5585,2,60340.46339425575,62309.87962164497,1969.4162273892216,0.1314,0.3846,0.1961,0.409,Kaplan Institute,Main Building,6,16,served
5782,8,60342.06750650052,62309.87962164497,1967.8121151444502,0.1028,0.5191,0.2363,0.3986,Paul Galvin Library,McCormick Student Village,6,16,served
5753,4,60345.85488370937,62309.87962164497,1964.0247379356006,0.285,0.2776,0.2138,0.3999,McCormick Tribune Campus Center,Rowe Village Middle,4,16,served
5936,7,60561.48323155982,62359.87962164497,1798.3963900851522,0.4797,0.6236,0.4192,0.3961,Pritzker Science Center,Rowe Village Middle,8,16,served
5761,0,60562.120242575955,62359.87962164497,1797.7593790690153,0.0,0.8235,0.3129,0.4025,Paul Galvin Library,Arthur S. Keating Sports Center,8,16,served
5631,2,60581.8382130882,62409.87962164497,1828.0414085567681,0.0,0.7572,0.2877,0.4066,Main Building,Cunningham Hall,3,16,served
5596,6,60583.07246537993,62409.87962164497,1826.8071562650366,0.3714,0.4811,0.3239,0.3981,Kaplan Institute,McCormick Student Village,4,16,served
5391,3,60586.09636610971,62409.87962164497,1823.783255535258,0.5365,0.2485,0.2983,0.3998,Arthur S. Keating Sports Center,Cunningham Hall,4,16,served
5963,5,60595.281594639055,62409.87962164497,1814.5980270059154,0.0,0.3433,0.1305,0.4016,Rowe Village Middle,The Commons,6,16,served
6047,9,60599.64591257548,62409.87962164497,1810.2337090694928,0.521,0.1611,0.2592,0.4047,The Commons,McCormick Student Village,7,16,served
5486,8,60604.74988020098,62459.87962164497,1855.1297414439905,0.2468,0.7572,0.3815,0.3954,Cunningham Hall,Main Building,7,16,served
5949,4,60609.029991919175,62459.87962164497,1850.8496297257952,0.0,0.3367,0.1279,0.3988,Rowe Village Middle,McCormick Student Village,8,16,served
5597,1,60609.088273708905,62459.87962164497,1850.791347936065,0.4665,0.4811,0.3601,0.3982,Kaplan Institute,McCormick Student Village,7,16,served
5569,5,60615.464471871,62509.87962164497,1894.415149773973,0.2466,0.4828,0.2772,0.3992,Kaplan Institute,Cunningham Hall,5,16,served
5397,0,60616.37743652825,62509.87962164497,1893.5021851167185,0.0,0.4254,0.1617,0.4011,Arthur S. Keating Sports Center,Kaplan Institute,5,16,served
5775,7,60619.51648076382,62559.87962164497,1940.3631408811489,0.1797,0.4986,0.2578,0.3939,Paul Galvin Library,Farr Hall,5,16,served
5668,4,60622.840924058575,62559.87962164497,1937.0386975863948,0.4419,0.286,0.2766,0.3965,Main Building,Perlstein Hall,4,16,served
5899,2,60631.148225893376,62559.87962164497,1928.7313957515944,0.2829,0.3677,0.2472,0.4045,Pritzker Science Center,Cunningham Hall,1,16,served
5990,9,60631.66237893267,62559.87962164497,1928.2172427123005,0.3627,0.4715,0.317,0.402,S.R. Crown Hall,McCormick Student Village,8,16,served
5688,3,60632.82205627049,62559.87962164497,1927.0575653744818,0.5825,0.2688,0.3235,0.397,Main Building,S.R. Crown Hall,5,16,served
5929,0,60632.94959633676,62609.87962164497,1976.930025308211,0.1412,0.3552,0.1886,0.3995,Pritzker Science Center,Perlstein Hall,9,16,served
6053,6,60637.643403721886,62609.87962164497,1972.236217923084,0.1239,0.0715,0.0743,0.3974,The Commons,McCormick Tribune Campus Center,5,16,served
5542,8,60868.23757908623,62659.87962164497,1791.642042558742,0.1702,0.29,0.1749,0.3939,Grover M. Herman Hall,Paul Galvin Library,1,16,served
5992,6,60875.46572197963,62659.87962164497,1784.413899665342,0.2928,0.4715,0.2904,0.395,S.R. Crown Hall,McCormick Student Village,6,16,served
5939,5,60875.99999948371,62659.87962164497,1783.8796221612574,0.2829,0.684,0.3674,0.3961,Pritzker Science Center,S.R. Crown Hall,5,16,served
5718,1,60885.13859783687,62659.87962164497,1774.7410238080993,0.1396,0.3979,0.2042,0.3964,McCormick Tribune Campus Center,Alpha Sigma Phi,4,16,served
5539,0,60892.16017325014,62709.87962164497,1817.7194483948333,0.1052,0.2694,0.1424,0.3983,Grover M. Herman Hall,McCormick Tribune Campus Center,1,16,served
6033,4,60909.48470353184,62709.87962164497,1800.394918113132,0.1473,0.3206,0.1778,0.395,The Commons,Kaplan Institute,11,16,served
5911,2,60913.95440923479,62709.87962164497,1795.9252124101768,0.2829,0.1836,0.1773,0.403,Pritzker Science Center,Kaplan Institute,4,16,served
5578,7,60914.36208675757,62709.87962164497,1795.5175348874036,0.4665,0.6065,0.4077,0.3904,Kaplan Institute,Farr Hall,8,16,served
5791,8,60917.71101200958,62759.87962164497,1842.1686096353878,0.0,0.2906,0.1104,0.393,Paul Galvin Library,Perlstein Hall,1,16,served
5482,9,60926.50162478842,62759.87962164497,1833.3779968565505,0.2468,0.4913,0.2805,0.3996,Cunningham Hall,Farr Hall,5,16,served
5944,3,60927.01937573518,62759.87962164497,1832.8602459097892,0.1079,0.3717,0.1823,0.3955,Rowe Village Middle,Grover M. Herman Hall,4,16,served
5660,1,60927.26148156142,62759.87962164497,1832.6181400835485,0.4102,0.4122,0.3125,0.3938,Main Building,McCormick Tribune Campus Center,5,16,served
5420,2,60928.12177845979,62809.87962164497,1881.7578431851798,0.3272,0.765,0.415,0.3995,Arthur S. Keating Sports Center,Rowe Village Middle,7,16,served
5464,0,60929.536829953926,62809.87962164497,1880.342791691044,0.4663,0.5379,0.3816,0.3951,Chemistry Research Building,Perlstein Hall,5,16,served
5380,6,60936.07963888349,62809.87962164497,1873.7999827614767,0.2797,0.3979,0.2575,0.3928,Alpha Sigma Phi,McCormick Tribune Campus Center,5,16,served
5586,4,60945.23878401669,62809.87962164497,1864.640837628278,0.0,0.3846,0.1461,0.3937,Kaplan Institute,Main Building,6,16,served
5449,5,60945.47812991693,62859.87962164497,1914.4014917280365,0.1753,0.3608,0.2037,0.3944,Chemistry Research Building,Main Building,2,16,served
5553,3,60951.93580456235,62859.87962164497,1907.943817082618,0.1314,0.4254,0.2116,0.3937,Kaplan Institute,Arthur S. Keating Sports Center,8,16,served
5762,8,60952.78985909714,62859.87962164497,1907.089762547832,0.2235,0.8235,0.3979,0.3896,Paul Galvin Library,Arthur S. Keating Sports Center,5,16,served
5499,1,60953.63562761265,62909.87962164497,1956.2439940323166,0.2839,0.6283,0.3466,0.3909,Cunningham Hall,Rowe Village Middle,5,16,served
6034,7,60956.1241126637,62909.87962164497,1953.7555089812668,0.2374,0.3206,0.212,0.3886,The Commons,Kaplan Institute,6,16,served
5878,4,60956.77075006824,62909.87962164497,1953.1088715767328,0.22,0.3299,0.209,0.392,Perlstein Hall,S.R. Crown Hall,2,16,served
5693,9,60959.18743517519,62909.87962164497,1950.6921864697797,0.1359,0.5209,0.2496,0.3975,McCormick Student Village,Arthur S. Keating Sports Center,3,16,served
5540,5,61162.298428366405,62959.87962164497,1797.5811932785655,0.1702,0.2694,0.167,0.393,Grover M. Herman Hall,McCormick Tribune Campus Center,4,16,served
5796,6,61163.303456934664,62959.87962164497,1796.5761647103063,0.2966,0.6236,0.3497,0.3898,Paul Galvin Library,Pritzker Science Center,7,16,served
5376,2,61169.79246200118,63009.87962164497,1840.0871596437864,0.1479,0.21,0.136,0.3983,Alpha Sigma Phi,Farr Hall,8,16,served
5842,0,61175.056840090016,63009.87962164497,1834.8227815549544,0.0,0.286,0.1087,0.3942,Perlstein Hall,Main Building,5,16,served
5694,4,61198.820303619184,63009.87962164497,1811.0593180257856,0.3627,0.5209,0.3358,0.3891,McCormick Student Village,Arthur S. Keating Sports Center,3,16,served
5579,3,61199.84503572757,63009.87962164497,1810.0345859173976,0.3272,0.6065,0.3548,0.3907,Kaplan Institute,Farr Hall,4,16,served
6162,5,61205.8689069638,63059.87962164497,1854.0107146811715,0.4663,0.2279,0.2638,0.3907,Chemistry Research Building,S.R. Crown Hall,4,17,served
6462,7,61209.86577398205,63059.87962164497,1850.0138476629218,0.2428,0.1371,0.1444,0.3874,McCormick Tribune Campus Center,Perlstein Hall,10,17,served
6158,8,61210.98455673987,63059.87962164497,1848.8950649050967,0.8246,0.3604,0.4503,0.3858,Chemistry Research Building,Rowe Village Middle,1,17,served
6256,9,61211.623986548104,63059.87962164497,1848.2556350968662,0.4354,0.3717,0.3067,0.3949,Grover M. Herman Hall,Rowe Village Middle,5,17,served
6081,2,61226.894463123695,63109.87962164497,1882.9851585212746,0.5365,0.8664,0.5331,0.3938,Arthur S. Keating Sports Center,Alpha Sigma Phi,4,17,served
6185,1,61232.43960247254,63109.87962164497,1877.4400191724271,0.4833,0.7523,0.4695,0.3869,Cunningham Hall,Paul Galvin Library,5,17,served
6535,0,61233.69947724209,63109.87962164497,1876.1801444028824,0.22,0.4454,0.2528,0.392,Perlstein Hall,Alpha Sigma Phi,7,17,served
6110,6,61233.912410705365,63159.87962164497,1925.9672109396051,0.1906,0.5346,0.2756,0.3875,Arthur S. Keating Sports Center,Perlstein Hall,5,17,served
6281,7,61235.29287387742,63159.87962164497,1924.5867477675492,0.181,0.6065,0.2992,0.3849,Kaplan Institute,Farr Hall,5,17,served
6642,4,61236.73809053592,63209.87962164497,1973.1415311090532,0.1906,0.4873,0.2576,0.3869,Pritzker Science Center,McCormick Student Village,7,17,served
6643,9,61240.20575507573,63209.87962164497,1969.6738665692392,0.4797,0.4873,0.3674,0.3918,Pritzker Science Center,McCormick Student Village,2,17,served
6452,3,61244.22481833943,63209.87962164497,1965.654803305537,0.2241,0.4122,0.2418,0.3886,McCormick Tribune Campus Center,Main Building,3,17,served
6424,5,61244.43461386588,63209.87962164497,1965.4450077790898,0.3627,0.1611,0.199,0.389,McCormick Student Village,The Commons,2,17,served
6375,0,61460.822986282954,63259.87962164497,1799.056635362016,0.4102,0.1364,0.2077,0.3903,Main Building,Paul Galvin Library,3,17,served
6749,8,61485.81336480278,63309.87962164497,1824.0662568421903,0.1079,0.2688,0.1432,0.3846,S.R. Crown Hall,Main Building,4,17,served
6645,5,61486.873246039206,63309.87962164497,1823.0063756057643,0.2599,0.4873,0.2839,0.3866,Pritzker Science Center,McCormick Student Village,8,17,served
6390,6,61487.70942120293,63309.87962164497,1822.1702004420367,0.22,0.4752,0.2642,0.3852,Main Building,The Commons,7,17,served
6582,7,61508.671049056546,63309.87962164497,1801.2085725884244,0.305,0.3552,0.2509,0.3827,Perlstein Hall,Pritzker Science Center,2,17,served
6467,4,61515.16879053786,63359.87962164497,1844.7108311071133,0.1396,0.3806,0.1977,0.3853,McCormick Tribune Campus Center,S.R. Crown Hall,3,17,served
6301,3,61524.50493281741,63359.87962164497,1835.3746888275637,0.2958,0.2353,0.2018,0.3869,Kaplan Institute,Perlstein Hall,5,17,served
6298,0,61528.56036992918,63359.87962164497,1831.3192517157877,0.3543,0.4606,0.3097,0.3876,Kaplan Institute,Paul Galvin Library,5,17,served
